item_id,instrument,alpha,key,is_reverse_keyed,text,construct_reported,text.1,text_norm,is_empty
it_102357,HPI-HIC,0.81,1,False,Keep my cool.,Cool-headedness,,,True
it_102358,HPI-HIC,0.68,1,False,Keep myself well-groomed.,Appearance-Consciousness,,,True
it_102359,HPI-HIC,0.66,1,False,Know how things work.,Curiosity,,,True
it_102360,HPI-HIC,0.75,1,False,Know how to comfort others.,Empathy,,,True
it_102361,HPI-HIC,0.74,1,False,Know immediately what to do.,Self-confidence,,,True
it_102362,HPI-HIC,0.77,1,False,Like music.,Aesthetic Appreciation/Artistic Interests,,,True
it_102363,HPI-HIC,0.7,-1,True,Like to act on a whim.,Impulse-Control,,,True
it_102364,HPI-HIC,0.84,1,False,Like to amuse others.,Humor/Playfulness,,,True
it_102365,HPI-HIC,0.66,1,False,Like to know how things work.,Curiosity,,,True
it_102366,HPI-HIC,0.8,1,False,Like to read.,Love of Reading,,,True
it_102367,HPI-HIC,0.6,1,False,Like to solve complex problems.,Problem-solving,,,True
it_102368,HPI-HIC,0.6,1,False,Like to solve complex problems.,Curiosity,,,True
it_102369,HPI-HIC,0.61,-1,True,Like variety.,Orderliness,,,True
it_102370,HPI-HIC,0.78,1,False,Look for hidden meanings in things.,Introspection/Private Self-Consciousness,,,True
it_102371,HPI-HIC,0.81,-1,True,Lose my temper.,Cool-headedness,,,True
it_102372,HPI-HIC,0.72,1,False,Love excitement.,Risk-taking/Sensation-Seeking/Thrill-Seeking,,,True
it_102373,HPI-HIC,0.72,1,False,Love order and regularity.,Organization,,,True
it_102374,HPI-HIC,0.68,1,False,Love surprise parties.,Gregariousness,,,True
it_102375,HPI-HIC,0.64,-1,True,Love to come up with objections.,Dutifulness,,,True
it_102376,HPI-HIC,0.66,1,False,Love to read challenging material.,Curiosity,,,True
it_102377,HPI-HIC,0.66,1,False,Love to think up new ways of doing things.,Curiosity,,,True
it_102378,HPI-HIC,0.84,1,False,Make jokes.,Humor/Playfulness,,,True
it_102379,HPI-HIC,0.83,1,False,Make myself the center of attention.,Exhibitionism,,,True
it_102380,HPI-HIC,0.75,1,False,Make others feel good.,Empathy,,,True
it_102381,HPI-HIC,0.55,-1,True,Need a creative outlet.,Security,,,True
it_102382,HPI-HIC,0.7,1,False,Never splurge.,Impulse-Control,,,True
it_102383,HPI-HIC,0.61,-1,True,Obstruct others' plans.,Sensitivity,,,True
it_102384,HPI-HIC,0.68,-1,True,Often eat too much.,Toughness,,,True
it_102385,HPI-HIC,0.68,1,False,Often express doubts.,Rumination,,,True
it_102386,HPI-HIC,0.75,-1,True,Panic easily.,Calmness,,,True
it_102387,HPI-HIC,0.68,-1,True,Pay no attention to my appearance.,Appearance-Consciousness,,,True
it_102388,HPI-HIC,0.64,1,False,Prefer going to movies to watching videos at home.,Sociability,,,True
it_102389,HPI-HIC,0.66,1,False,Prefer variety to routine.,Variety-seeking,,,True
it_102390,HPI-HIC,0.7,-1,True,Put off unpleasant tasks.,Self-discipline,,,True
it_102391,HPI-HIC,0.75,1,False,Quickly forget disagreements.,Forgiveness/Mercy,,,True
it_102392,HPI-HIC,0.79,1,False,Rarely complain.,Empathy,,,True
it_102393,HPI-HIC,0.79,1,False,Rarely get irritated.,Empathy,,,True
it_102394,HPI-HIC,0.55,1,False,Rarely overindulge.,Security,,,True
it_102395,HPI-HIC,0.8,1,False,Read quickly.,Love of Reading,,,True
it_102396,HPI-HIC,0.79,1,False,Read quickly.,Intellect,,,True
it_102397,HPI-HIC,0.8,-1,True,Read slowly.,Love of Reading,,,True
it_102398,HPI-HIC,0.79,-1,True,Read slowly.,Intellect,,,True
it_102399,HPI-HIC,0.44,-1,True,Reassure others.,Problem-solving,,,True
it_102400,HPI-HIC,0.75,1,False,Remain calm under pressure.,Calmness,,,True
it_102401,HPI-HIC,0.66,1,False,Seek adventure.,Variety-seeking,,,True
it_102402,HPI-HIC,0.64,-1,True,Seek danger.,Dutifulness,,,True
it_102403,HPI-HIC,0.66,1,False,Seek explanations of things.,Curiosity,,,True
it_102404,HPI-HIC,0.81,1,False,Seldom get mad.,Cool-headedness,,,True
it_102405,HPI-HIC,0.84,-1,True,Seldom joke around.,Humor/Playfulness,,,True
it_102406,HPI-HIC,0.5,-1,True,Seldom read the comics.,Interest in Game-Playing,,,True
it_102407,HPI-HIC,0.7,-1,True,Shoot my mouth off.,Pleasantness,,,True
it_102408,HPI-HIC,0.8,1,False,Show a mastery of language.,Language Mastery,,,True
it_102409,HPI-HIC,0.61,1,False,Show my gratitude.,Sensitivity,,,True
it_102410,HPI-HIC,0.81,-1,True,Snap at people.,Cool-headedness,,,True
it_102411,HPI-HIC,0.7,-1,True,Speak ill of others.,Pleasantness,,,True
it_102412,HPI-HIC,0.8,1,False,Spend a lot of time reading.,Love of Reading,,,True
it_102413,HPI-HIC,0.68,1,False,Spend time thinking about past mistakes.,Rumination,,,True
it_102414,HPI-HIC,0.7,1,False,Stick to the rules.,Impulse-Control,,,True
it_102415,HPI-HIC,0.74,-1,True,Suspect hidden motives in others.,Trust,,,True
it_102416,HPI-HIC,0.7,1,False,Take things as they come.,Pleasantness,,,True
it_102417,HPI-HIC,0.6,1,False,Tend to analyze things.,Problem-solving,,,True
it_102418,HPI-HIC,0.6,1,False,Tend to analyze things.,Curiosity,,,True
it_102419,HPI-HIC,0.61,-1,True,Tend to dislike soft-hearted people.,Sensitivity,,,True
it_102420,HPI-HIC,0.74,1,False,Think highly of myself.,Self-confidence,,,True
it_102421,HPI-HIC,0.66,-1,True,Treat people as inferiors.,Forgiveness/Mercy,,,True
it_102422,HPI-HIC,0.74,1,False,Trust others.,Trust,,,True
it_102423,HPI-HIC,0.74,1,False,Trust what people say.,Trust,,,True
it_102424,HPI-HIC,0.66,1,False,Try out new things.,Variety-seeking,,,True
it_102425,HPI-HIC,0.61,-1,True,Try to do too difficult things.,Orderliness,,,True
it_102426,HPI-HIC,0.78,1,False,Try to understand myself.,Introspection/Private Self-Consciousness,,,True
it_102427,HPI-HIC,0.7,-1,True,Undertake few things on my own.,Achievement-striving,,,True
it_102428,HPI-HIC,0.8,1,False,Use difficult words.,Language Mastery,,,True
it_102429,HPI-HIC,0.61,1,False,Value cooperation over competition.,Sensitivity,,,True
it_102430,HPI-HIC,0.6,1,False,Want to know the reasons why.,Problem-solving,,,True
it_102431,HPI-HIC,0.6,1,False,Want to know the reasons why.,Curiosity,,,True
it_102432,HPI-HIC,0.6,1,False,Want to see things for myself.,Problem-solving,,,True
it_102433,HPI-HIC,0.6,1,False,Want to see things for myself.,Curiosity,,,True
it_102434,HPI-HIC,0.72,1,False,Willing to try anything once.,Risk-taking/Sensation-Seeking/Thrill-Seeking,,,True
it_102435,HPI-HIC,0.68,1,False,Withhold information from others.,Rumination,,,True
it_102436,HPI-HIC,0.79,-1,True,Worry about things.,Calmness,,,True
it_102437,HPI-HIC,0.66,-1,True,Would describe my experiences as somewhat dull.,Variety-seeking,,,True
it_102438,HPI-HIC,0.81,-1,True,Yell at people.,Cool-headedness,,,True
it_102439,IPIP-IPC,.,1,False,Am a very private person,Introversion,,,True
it_102440,IPIP-IPC,.,1,False,Am interested in people,Warmth,,,True
it_102441,IPIP-IPC,.,1,False,Am not interested in other people__ problems.,Callousness,,,True
it_102442,IPIP-IPC,.,1,False,Am quiet around strangers,Introversion,,,True
it_102443,IPIP-IPC,.,1,False,Believe people should fend for themselves.,Callousness,,,True
it_102444,IPIP-IPC,.,1,False,Contradict others,Disparagement,,,True
it_102445,IPIP-IPC,.,1,False,Cut others to pieces.,Disparagement,,,True
it_102446,IPIP-IPC,.,1,False,Demand attention,Dominance,,,True
it_102447,IPIP-IPC,.,1,False,Demand to be the center of interest.,Dominance,,,True
it_102448,IPIP-IPC,.,1,False,Dislike being the center of attention,Submissiveness,,,True
it_102449,IPIP-IPC,.,1,False,Do most of the talking.,Dominance,,,True
it_102450,IPIP-IPC,.,1,False,Don't fall for sob stories.,Callousness,,,True
it_102451,IPIP-IPC,.,1,False,Don't put a lot of thought into things.,Callousness,,,True
it_102452,IPIP-IPC,.,1,False,Don't talk a lot,Introversion,,,True
it_102453,IPIP-IPC,.,1,False,Feel comfortable around people,Gregariousness,,,True
it_102454,IPIP-IPC,.,1,False,Get along well with others,Warmth,,,True
it_102455,IPIP-IPC,.,1,False,Have a sharp tongue,Disparagement,,,True
it_102456,IPIP-IPC,.,1,False,Have little to say,Introversion,,,True
it_102457,IPIP-IPC,.,1,False,Inquire about others' well-being.,Warmth,,,True
it_102458,IPIP-IPC,.,1,False,Let others finish what they are saying.,Submissiveness,,,True
it_102459,IPIP-IPC,.,1,False,Love large parties,Gregariousness,,,True
it_102460,IPIP-IPC,.,1,False,Reassure others,Warmth,,,True
it_102461,IPIP-IPC,.,1,False,Seldom stretch the truth,Tolerance,,,True
it_102462,IPIP-IPC,.,1,False,Seldom toot my own horn.,Submissiveness,,,True
it_102463,IPIP-IPC,.,1,False,Snap at people,Disparagement,,,True
it_102464,IPIP-IPC,.,1,False,Speak loudly.,Dominance,,,True
it_102465,IPIP-IPC,.,1,False,Speak softly.,Submissiveness,,,True
it_102466,IPIP-IPC,.,1,False,Start conversations,Gregariousness,,,True
it_102467,IPIP-IPC,.,1,False,Take things as they come,Tolerance,,,True
it_102468,IPIP-IPC,.,1,False,Talk to a lot of different people at parties,Gregariousness,,,True
it_102469,IPIP-IPC,.,1,False,Think of others first,Tolerance,,,True
it_102470,IPIP-IPC,.,1,False,Tolerate a lot from others.,Tolerance,,,True
it_102471,JPI,0.81,1,False,Accomplish a lot of work.,Activity-Level,,,True
it_102472,JPI,0.78,-1,True,Am a very private person.,Sociability,,,True
it_102473,JPI,0.81,1,False,Am always busy.,Activity-Level,,,True
it_102474,JPI,0.81,1,False,Am always on the go.,Activity-Level,,,True
it_102475,JPI,0.8,1,False,Am deeply moved by others' misfortunes.,Empathy,,,True
it_102476,JPI,0.87,1,False,Am devoted to religion.,Traditionalism,,,True
it_102477,JPI,0.81,-1,True,Am easily discouraged.,Activity-Level,,,True
it_102478,JPI,0.8,1,False,Am easily moved to tears.,Empathy,,,True
it_102479,JPI,0.87,1,False,Am good at making impromptu speeches.,Social-confidence,,,True
it_102480,JPI,0.79,1,False,Am interested in many things.,Intellectual-Breadth,,,True
it_102481,JPI,0.78,1,False,Am interested in people.,Sociability,,,True
it_102482,JPI,0.71,-1,True,Am not concerned with making a good impression.,Conformity/Dependence/Need for approval,,,True
it_102483,JPI,0.87,-1,True,Am not easily frustrated.,Anxiety,,,True
it_102484,JPI,0.82,-1,True,Am not interested in abstract ideas.,Intellectual-Complexity,,,True
it_102485,JPI,0.82,-1,True,Am not interested in theoretical discussions.,Intellectual-Complexity,,,True
it_102486,JPI,0.73,1,False,Am open to change.,Tolerance,,,True
it_102487,JPI,0.87,-1,True,Am relaxed most of the time.,Anxiety,,,True
it_102488,JPI,0.79,-1,True,Avoid difficult reading material.,Intellectual-Breadth,,,True
it_102489,JPI,0.82,-1,True,Avoid philosophical discussions.,Intellectual-Complexity,,,True
it_102490,JPI,0.73,1,False,Believe in equality between all races.,Tolerance,,,True
it_102491,JPI,0.87,1,False,Believe in one true religion.,Traditionalism,,,True
it_102492,JPI,0.87,1,False,Believe in sexual modesty.,Traditionalism,,,True
it_102493,JPI,0.82,1,False,Believe in the importance of art.,Intellectual-Complexity,,,True
it_102494,JPI,0.69,-1,True,Believe that I am better than others.,Responsibility,,,True
it_102495,JPI,0.87,1,False,Believe that we should be tough on crime.,Traditionalism,,,True
it_102496,JPI,0.81,1,False,Can manage many things at the same time.,Activity-Level,,,True
it_102497,JPI,0.79,1,False,Can talk others into doing things.,Machiavellianism,,,True
it_102498,JPI,0.69,-1,True,Cheat to get ahead.,Responsibility,,,True
it_102499,JPI,0.71,1,False,Conform to others' opinions.,Conformity/Dependence/Need for approval,,,True
it_102500,JPI,0.8,1,False,Cry easily.,Empathy,,,True
it_102501,JPI,0.69,-1,True,Disregard rules.,Responsibility,,,True
it_102502,JPI,0.81,1,False,Do a lot in my spare time.,Activity-Level,,,True
it_102503,JPI,0.79,-1,True,Do not enjoy going to art museums.,Intellectual-Breadth,,,True
it_102504,JPI,0.79,-1,True,Do not like art.,Intellectual-Breadth,,,True
it_102505,JPI,0.79,-1,True,Do not like concerts.,Intellectual-Breadth,,,True
it_102506,JPI,0.82,-1,True,Do not like poetry.,Intellectual-Complexity,,,True
it_102507,JPI,0.81,-1,True,Do too little work.,Activity-Level,,,True
it_102508,JPI,0.71,1,False,Do what others do.,Conformity/Dependence/Need for approval,,,True
it_102509,JPI,0.87,-1,True,Don't consider myself religious.,Traditionalism,,,True
it_102510,JPI,0.73,-1,True,Don't like the idea of change.,Tolerance,,,True
it_102511,JPI,0.87,-1,True,Don't like to draw attention to myself.,Social-confidence,,,True
it_102512,JPI,0.87,1,False,Don't mind being the center of attention.,Social-confidence,,,True
it_102513,JPI,0.69,-1,True,Don't think laws apply to me.,Responsibility,,,True
it_102514,JPI,0.8,-1,True,Don't understand people who get emotional.,Empathy,,,True
it_102515,JPI,0.87,-1,True,Doubt the value of religion.,Traditionalism,,,True
it_102516,JPI,0.78,1,False,Enjoy bringing people together.,Sociability,,,True
it_102517,JPI,0.82,1,False,Enjoy discussing movies and books with others.,Intellectual-Complexity,,,True
it_102518,JPI,0.82,1,False,Enjoy examining myself and my life.,Intellectual-Complexity,,,True
it_102519,JPI,0.8,1,False,Experience my emotions intensely.,Empathy,,,True
it_102520,JPI,0.87,1,False,Feel comfortable around people.,Social-confidence,,,True
it_102521,JPI,0.71,-1,True,Feel it's OK that some people don't like me.,Conformity/Dependence/Need for approval,,,True
it_102522,JPI,0.8,1,False,Feel spiritally connected to other people.,Empathy,,,True
it_102523,JPI,0.79,-1,True,Find it difficult to manipulate others.,Machiavellianism,,,True
it_102524,JPI,0.79,1,False,Find it easy to manipulate others.,Machiavellianism,,,True
it_102525,JPI,0.79,1,False,Find political discussions interesting.,Intellectual-Breadth,,,True
it_102526,JPI,0.79,1,False,Follow a schedule.,Organization,,,True
it_102527,JPI,0.87,1,False,Get upset easily.,Anxiety,,,True
it_102528,JPI,0.87,1,False,Guide my life using religious scriptures.,Traditionalism,,,True
it_102529,JPI,0.81,-1,True,Hang around doing nothing.,Activity-Level,,,True
it_102530,JPI,0.87,-1,True,Hate being the center of attention.,Social-confidence,,,True
it_102531,JPI,0.79,-1,True,Hate being the center of attention.,Machiavellianism,,,True
it_102532,JPI,0.87,1,False,Have a natural talent for influencing people.,Social-confidence,,,True
it_102533,JPI,0.79,1,False,Have a natural talent for influencing people.,Machiavellianism,,,True
it_102534,JPI,0.82,1,False,Have a rich vocabulary.,Intellectual-Complexity,,,True
it_102535,JPI,0.81,-1,True,Have a slow pace to my life.,Activity-Level,,,True
it_102536,JPI,0.84,1,False,Have a vivid imagination.,Ingenuity,,,True
it_102537,JPI,0.87,1,False,Have frequent mood swings.,Anxiety,,,True
it_102538,JPI,0.87,-1,True,Have little to say.,Social-confidence,,,True
it_102539,JPI,0.73,-1,True,Hold a grudge.,Tolerance,,,True
it_102540,JPI,0.69,-1,True,Hurt people.,Responsibility,,,True
it_102541,JPI,0.78,1,False,Know how to get around the rules.,Risk-taking/Sensation-Seeking/Thrill-Seeking,,,True
it_102542,JPI,0.87,-1,True,Lack the talent for influencing people.,Social-confidence,,,True
it_102543,JPI,0.79,-1,True,Lack the talent for influencing people.,Machiavellianism,,,True
it_102544,JPI,0.87,1,False,Like to stand during the national anthem.,Traditionalism,,,True
it_102545,JPI,0.78,1,False,Love surprise parties.,Sociability,,,True
it_102546,JPI,0.79,1,False,Love to learn new things.,Intellectual-Breadth,,,True
it_102547,JPI,0.79,1,False,Love to read challenging material.,Intellectual-Breadth,,,True
it_102548,JPI,0.84,1,False,Love to think up new ways of doing things.,Ingenuity,,,True
it_102549,JPI,0.79,1,False,Make plans and stick to them.,Organization,,,True
it_102550,JPI,0.81,-1,True,Need a push to get started.,Activity-Level,,,True
it_102551,JPI,0.87,1,False,Often feel blue.,Anxiety,,,True
it_102552,JPI,0.87,-1,True,Often feel uncomfortable around others.,Social-confidence,,,True
it_102553,JPI,0.78,-1,True,Prefer to be alone.,Sociability,,,True
it_102554,JPI,0.79,-1,True,Prefer to stick with things that I know.,Intellectual-Breadth,,,True
it_102555,JPI,0.79,-1,True,Put off unpleasant tasks.,Organization,,,True
it_102556,JPI,0.87,-1,True,Rarely get irritated.,Anxiety,,,True
it_102557,JPI,0.78,1,False,Seek danger.,Risk-taking/Sensation-Seeking/Thrill-Seeking,,,True
it_102558,JPI,0.8,-1,True,Seldom get emotional.,Empathy,,,True
it_102559,JPI,0.69,1,False,Stay in touch with old acquaintances.,Responsibility,,,True
it_102560,JPI,0.78,-1,True,Stick to the rules.,Risk-taking/Sensation-Seeking/Thrill-Seeking,,,True
it_102561,JPI,0.8,1,False,Suffer from others' sorrows.,Empathy,,,True
it_102562,JPI,0.87,1,False,Tend to vote for conservative political candidates.,Traditionalism,,,True
it_102563,JPI,0.87,-1,True,Tend to vote for liberal political candidates.,Traditionalism,,,True
it_102564,JPI,0.69,1,False,Think of others first.,Responsibility,,,True
it_102565,JPI,0.82,-1,True,Try to avoid complex people.,Intellectual-Complexity,,,True
it_102566,JPI,0.82,1,False,Try to examine myself objectively.,Intellectual-Complexity,,,True
it_102567,JPI,0.73,1,False,Try to forgive and forget.,Tolerance,,,True
it_102568,JPI,0.73,1,False,Understand people who think differently.,Tolerance,,,True
it_102569,JPI,0.71,1,False,Want to amount to something special in others' eyes.,Conformity/Dependence/Need for approval,,,True
it_102570,JPI,0.71,-1,True,Want to be different from others.,Conformity/Dependence/Need for approval,,,True
it_102571,JPI,0.71,-1,True,Want to form my own opinions.,Conformity/Dependence/Need for approval,,,True
it_102572,JPI,0.79,1,False,Want to increase my knowledge.,Intellectual-Breadth,,,True
it_102573,JPI,0.79,-1,True,Waste my time.,Organization,,,True
it_102574,JPI,0.84,-1,True,Will not probe deeply into a subject.,Ingenuity,,,True
it_102575,JPI,0.71,1,False,Worry about what people think of me.,Conformity/Dependence/Need for approval,,,True
it_102576,JPI,0.69,1,False,Would never cheat on my taxes.,Responsibility,,,True
it_102577,JPI,0.78,-1,True,Would never go hang-gliding or bungee-jumping.,Risk-taking/Sensation-Seeking/Thrill-Seeking,,,True
it_102578,JPI,0.78,-1,True,Would never make a high risk investment.,Risk-taking/Sensation-Seeking/Thrill-Seeking,,,True
it_102579,JPI,0.69,1,False,Would never take things that aren't mine.,Responsibility,,,True
it_102580,Levenson1981,0.86,1,False,Act comfortably with others.,Locus of Control,,,True
it_102581,Levenson1981,0.71,1,False,Always know why I do things.,"Locus of Control,Internal",,,True
it_102582,Levenson1981,0.86,-1,True,Am less capable than most people.,Locus of Control,,,True
it_102583,Levenson1981,0.72,1,False,Am not sure where my life is going.,"Locus of Control,Chance",,,True
it_102584,Levenson1981,0.72,1,False,Am resigned to my fate.,"Locus of Control,Chance",,,True
it_102585,Levenson1981,0.61,-1,True,Believe in the power of fate.,"Locus of Control,Rational",,,True
it_102586,Levenson1981,0.72,1,False,Believe in the power of fate.,"Locus of Control,Chance",,,True
it_102587,Levenson1981,0.61,-1,True,Believe some people are born lucky.,"Locus of Control,Rational",,,True
it_102588,Levenson1981,0.72,1,False,Believe some people are born lucky.,"Locus of Control,Chance",,,True
